window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F#,major,0.6404
7.48,22.43,F#,major,0.5003
14.95,29.91,F#,major,0.4701
22.43,37.38,F#,major,0.5157
29.91,44.86,F#,major,0.6541
37.38,52.34,F#,major,0.5658
44.86,59.81,F#,major,0.4652
52.34,67.29,F#,minor,0.2789
59.81,74.77,F#,minor,0.2618
67.29,82.25,F#,major,0.4263
74.77,89.72,F#,major,0.4636
82.25,97.2,F#,major,0.4009
89.72,104.68,F#,major,0.3994
97.2,112.15,F#,major,0.3048
104.68,119.63,F#,major,0.338
112.15,127.11,F#,major,0.4057
119.63,134.58,F#,major,0.3573
127.11,142.06,F#,major,0.3626
134.58,149.54,F#,minor,0.2135
142.06,157.01,E,minor,0.3618
149.54,164.49,E,minor,0.4516
157.01,171.97,E,minor,0.5035
164.49,179.44,E,minor,0.6308
171.97,186.92,G,major,0.899
179.44,194.4,G,major,0.8916
186.92,198.93,G,major,0.7207
