window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,major,0.6939
7.48,22.43,E,minor,0.5319
14.95,29.91,E,minor,0.7529
22.43,37.38,G,major,0.7586
29.91,44.86,G,major,0.6607
37.38,52.34,G,major,0.7173
44.86,59.81,G,major,0.6177
52.34,67.29,G,major,0.5756
59.81,74.77,G,major,0.5651
67.29,82.25,G,major,0.4903
74.77,89.72,G,major,0.4484
82.25,97.2,D,major,0.3972
89.72,104.68,E,minor,0.552
97.2,112.15,G,major,0.6116
104.68,119.63,G,major,0.6716
112.15,127.11,G,major,0.6778
119.63,134.58,G,major,0.6563
127.11,142.06,G,major,0.6662
134.58,149.54,G,major,0.6558
142.06,157.01,G,major,0.7215
149.54,164.49,G,major,0.7241
157.01,171.97,G,major,0.5896
164.49,179.44,D,major,0.5645
171.97,186.92,G,major,0.6215
179.44,194.4,G,major,0.5618
186.92,201.02,G,major,0.7925
