window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A#,minor,0.5814
7.48,22.43,A#,minor,0.5516
14.95,29.91,A#,minor,0.4096
22.43,37.38,A#,minor,0.3473
29.91,44.86,A#,minor,0.3762
37.38,52.34,A#,minor,0.3884
44.86,59.81,G#,minor,0.3692
52.34,67.29,A#,minor,0.3487
59.81,74.77,A#,minor,0.4444
67.29,82.25,A#,minor,0.4015
74.77,89.72,G#,minor,0.4016
82.25,97.2,A#,minor,0.4627
89.72,104.68,A#,minor,0.5709
97.2,112.15,A#,minor,0.3768
104.68,119.63,G#,minor,0.3253
112.15,127.11,F#,major,0.5222
119.63,134.58,F#,major,0.6654
127.11,142.06,A#,minor,0.4503
134.58,149.54,A#,minor,0.373
142.06,157.01,A#,minor,0.4922
149.54,164.49,A#,minor,0.4234
157.01,171.97,A#,minor,0.337
164.49,179.44,A,major,0.2484
171.97,186.92,A,major,0.7815
179.44,194.4,A,major,0.8698
186.92,201.87,A,major,0.9212
194.4,209.35,A,major,0.9216
201.87,216.83,A,major,0.6899
209.35,224.3,A,major,0.6962
216.83,231.78,E,major,0.4658
224.3,239.26,B,minor,0.3402
231.78,246.74,E,major,0.306
239.26,254.21,A,minor,0.3465
246.74,261.69,A,minor,0.4831
254.21,269.17,A,minor,0.4722
261.69,276.64,B,minor,0.5087
269.17,284.12,B,minor,0.4426
276.64,291.6,A,minor,0.3606
284.12,298.68,D,major,0.7056
