window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G,major,0.6445
7.48,22.43,F#,minor,0.4175
14.95,29.91,F#,minor,0.3548
22.43,37.38,F#,minor,0.3635
29.91,44.86,F#,major,0.4981
37.38,52.34,F#,minor,0.3025
44.86,59.81,G,major,0.4121
52.34,67.29,G,major,0.3865
59.81,74.77,F#,minor,0.376
67.29,82.25,F#,major,0.3955
74.77,89.72,F#,major,0.4713
82.25,97.2,F#,major,0.4669
89.72,104.68,F#,minor,0.5639
97.2,112.15,F#,minor,0.5403
104.68,119.63,F#,minor,0.4044
112.15,127.11,F#,major,0.3991
119.63,134.58,F#,major,0.5225
127.11,142.06,F#,minor,0.2901
134.58,149.54,G,major,0.3843
142.06,157.01,G,major,0.3833
149.54,164.49,F#,minor,0.3886
157.01,171.97,F#,major,0.4461
164.49,179.44,F#,major,0.484
171.97,186.92,F#,major,0.5072
179.44,194.4,F#,major,0.4628
186.92,201.87,F#,major,0.5807
194.4,209.35,F#,major,0.5868
201.87,216.83,F#,major,0.4512
209.35,224.3,F#,major,0.5546
216.83,231.32,F#,major,0.6268
