window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C,minor,0.4182
7.48,22.43,C,minor,0.4355
14.95,29.91,C,minor,0.5823
22.43,37.38,C,minor,0.695
29.91,44.86,C,minor,0.7383
37.38,52.34,C,minor,0.7373
44.86,59.81,C,minor,0.6387
52.34,67.29,C,major,0.7428
59.81,74.77,C,minor,0.6564
67.29,82.25,A#,major,0.6617
74.77,89.72,A#,major,0.5263
82.25,97.2,C,minor,0.5893
89.72,104.68,C,minor,0.6526
97.2,112.15,C,minor,0.7427
104.68,119.63,C,minor,0.7997
112.15,127.11,C,minor,0.7624
119.63,134.58,C,minor,0.7761
127.11,142.06,C,minor,0.8377
134.58,149.54,G,minor,0.5991
142.06,157.01,A#,major,0.63
149.54,164.49,A#,major,0.6239
157.01,171.97,A#,major,0.5254
164.49,179.44,C,minor,0.5248
171.97,186.92,C,minor,0.716
179.44,194.4,C,minor,0.7249
186.92,201.87,C,minor,0.5854
194.4,209.35,C,minor,0.683
201.87,216.83,D#,major,0.6922
209.35,224.3,A#,major,0.7427
216.83,231.78,A#,major,0.6134
224.3,239.26,A#,major,0.5106
231.78,246.74,C,minor,0.6914
239.26,254.21,C,minor,0.6434
246.74,259.53,C,minor,0.7023
