window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C,major,0.852
7.48,22.43,C,major,0.7533
14.95,29.91,C,major,0.5546
22.43,37.38,D,major,0.6929
29.91,44.86,D,major,0.8417
37.38,52.34,D,major,0.7384
44.86,59.81,F,major,0.8469
52.34,67.29,F,major,0.8209
59.81,74.77,F,major,0.6529
67.29,82.25,C,major,0.6429
74.77,89.72,C,major,0.6723
82.25,97.2,F,major,0.834
89.72,104.68,F,major,0.8116
97.2,112.15,A,minor,0.5537
104.68,119.63,D,major,0.6424
112.15,127.11,D,major,0.8243
119.63,134.58,D,major,0.6907
127.11,142.06,F,major,0.8748
134.58,149.54,F,major,0.6849
142.06,157.01,C,major,0.5939
149.54,164.49,C,major,0.6501
157.01,171.97,F,major,0.6465
164.49,179.44,F,major,0.7333
171.97,186.92,F,major,0.8549
179.44,194.4,F,major,0.5984
186.92,201.87,F,major,0.6256
194.4,209.35,C,major,0.6962
201.87,216.83,F,major,0.6481
209.35,224.3,C,major,0.5858
216.83,231.78,C,major,0.621
224.3,239.26,C,major,0.6622
231.78,246.74,F,major,0.7201
239.26,254.21,F,major,0.6703
246.74,261.69,F,major,0.7692
254.21,269.17,F,major,0.846
261.69,271.0,F,minor,0.6567
