window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C,minor,0.6526
7.48,22.43,C,major,0.7529
14.95,29.91,C,major,0.3456
22.43,37.38,F,minor,0.2547
29.91,44.86,C,minor,0.4983
37.38,52.34,C,minor,0.6713
44.86,59.81,C,major,0.3874
52.34,67.29,F,minor,0.3297
59.81,74.77,C,major,0.4661
67.29,82.25,G,minor,0.6591
74.77,89.72,G,minor,0.6276
82.25,97.2,D#,major,0.6641
89.72,104.68,D#,major,0.414
97.2,112.15,C,major,0.2607
104.68,119.63,C,minor,0.3284
112.15,127.11,C,major,0.2759
119.63,134.58,F,minor,0.2868
127.11,142.06,C,major,0.5553
134.58,149.54,C,minor,0.7684
142.06,157.01,D#,major,0.6663
149.54,164.49,D#,major,0.6918
157.01,171.97,D#,major,0.6031
164.49,179.44,C,minor,0.5201
171.97,186.92,C,major,0.4629
179.44,194.4,C,major,0.5436
186.92,201.87,C,minor,0.6127
194.4,209.35,C,minor,0.706
201.87,216.83,C,minor,0.6905
209.35,224.3,D#,major,0.6787
216.83,231.78,D#,major,0.7394
224.3,239.26,D#,major,0.6162
231.78,246.74,D#,major,0.3421
239.26,254.21,C,major,0.2473
246.74,261.69,C,major,0.7591
254.21,269.17,C,minor,0.7889
261.69,269.49,C,minor,0.7425
