window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,minor,0.402
7.48,22.43,D,minor,0.4283
14.95,29.91,A#,minor,0.3398
22.43,37.38,A#,minor,0.3383
29.91,44.86,A#,minor,0.345
37.38,52.34,D,minor,0.5691
44.86,59.81,D,minor,0.7126
52.34,67.29,D,minor,0.7188
59.81,74.77,D,minor,0.6854
67.29,82.25,D,minor,0.496
74.77,89.72,F,minor,0.3718
82.25,97.2,C#,major,0.4766
89.72,104.68,A#,minor,0.4242
97.2,112.15,A#,minor,0.4355
104.68,119.63,D,minor,0.6263
112.15,127.11,D,minor,0.7519
119.63,134.58,D,minor,0.7627
127.11,142.06,D,minor,0.656
134.58,149.54,F,minor,0.6135
142.06,157.01,F,minor,0.6676
149.54,164.49,F,minor,0.6205
157.01,171.97,F,minor,0.535
164.49,179.44,A#,major,0.5227
171.97,186.92,D,minor,0.6487
179.44,194.4,D,minor,0.7297
186.92,201.87,D,minor,0.6923
194.4,209.35,D,minor,0.6903
201.87,216.83,F,major,0.5442
209.35,224.3,D,minor,0.3685
216.83,231.78,F,major,0.5445
224.3,239.26,F,minor,0.4959
231.78,239.72,E,minor,0.4029
