window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G,minor,0.7453
7.48,22.43,G,minor,0.691
14.95,29.91,G,minor,0.8339
22.43,37.38,G,minor,0.7928
29.91,44.86,G,minor,0.684
37.38,52.34,G,minor,0.6627
44.86,59.81,G,minor,0.5122
52.34,67.29,A#,major,0.494
59.81,74.77,G,minor,0.5486
67.29,82.25,G,minor,0.4917
74.77,89.72,G,minor,0.5198
82.25,97.2,G,minor,0.6026
89.72,104.68,G,minor,0.578
97.2,112.15,G,minor,0.5543
104.68,119.63,G,minor,0.8051
112.15,127.11,G,minor,0.8731
119.63,134.58,G,minor,0.7431
127.11,142.06,G,minor,0.6105
134.58,149.54,G,minor,0.603
142.06,157.01,G,minor,0.546
149.54,164.49,G,minor,0.5632
157.01,171.97,G,minor,0.5989
164.49,179.44,G,minor,0.5337
171.97,186.92,G,minor,0.5018
179.44,194.4,G,minor,0.6113
186.92,201.87,G,minor,0.4999
194.4,209.35,C,major,0.4853
201.87,216.83,G,minor,0.4796
209.35,224.3,G,minor,0.7374
216.83,231.78,G,minor,0.832
224.3,239.26,G,minor,0.561
231.78,246.74,A,minor,0.3949
239.26,254.21,G,minor,0.5574
246.74,261.69,G,minor,0.6712
254.21,269.17,G,minor,0.616
261.69,276.64,G,minor,0.5134
269.17,282.28,A,minor,0.3458
