window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,B,minor,0.6295
7.48,22.43,E,minor,0.844
14.95,29.91,E,minor,0.839
22.43,37.38,E,minor,0.7481
29.91,44.86,E,minor,0.6995
37.38,52.34,E,minor,0.783
44.86,59.81,E,minor,0.7985
52.34,67.29,E,major,0.7166
59.81,74.77,E,major,0.8055
67.29,82.25,E,minor,0.9006
74.77,89.72,G,major,0.9069
82.25,97.2,G,major,0.803
89.72,104.68,E,minor,0.7967
97.2,112.15,E,major,0.5622
104.68,119.63,E,major,0.6924
112.15,127.11,E,minor,0.822
119.63,134.58,E,minor,0.6744
127.11,142.06,E,minor,0.8232
134.58,149.54,E,minor,0.8998
142.06,157.01,G,major,0.8717
149.54,164.49,B,minor,0.843
157.01,171.97,B,minor,0.7649
164.49,179.44,B,minor,0.581
171.97,186.92,B,minor,0.7234
179.44,194.4,E,minor,0.7684
186.92,201.87,E,minor,0.865
194.4,209.35,G,major,0.8097
201.87,216.83,G,major,0.8199
209.35,224.3,G,major,0.7252
216.83,231.78,E,minor,0.8315
224.3,239.26,E,minor,0.8366
231.78,246.74,B,minor,0.5971
239.26,248.99,G,major,0.4822
