window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F,major,0.7728
7.48,22.43,F,major,0.8701
14.95,29.91,F,major,0.8494
22.43,37.38,F,major,0.7174
29.91,44.86,F,major,0.7465
37.38,52.34,F,major,0.8041
44.86,59.81,F,major,0.814
52.34,67.29,F,major,0.7798
59.81,74.77,F,major,0.8523
67.29,82.25,F,major,0.8271
74.77,89.72,F,major,0.8512
82.25,97.2,F,major,0.8381
89.72,104.68,F,major,0.8571
97.2,112.15,F,major,0.9184
104.68,119.63,F,major,0.8314
112.15,127.11,F,major,0.8693
119.63,134.58,F,major,0.8469
127.11,142.06,F,major,0.8108
134.58,149.54,F,major,0.7087
142.06,157.01,F,major,0.5898
149.54,164.49,F,major,0.5958
157.01,171.97,A#,minor,0.6914
164.49,179.44,A#,minor,0.8509
171.97,186.92,F,major,0.7666
179.44,194.4,F,major,0.8453
186.92,201.87,F,major,0.8686
194.4,209.35,F,major,0.8476
201.87,216.83,F,major,0.8385
209.35,224.3,F,major,0.8172
216.83,231.78,F,major,0.6422
224.3,239.26,F,major,0.7799
231.78,239.65,F,major,0.8086
