window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,major,0.8738
7.48,22.43,D,major,0.6695
14.95,29.91,D,major,0.7908
22.43,37.38,D,major,0.6363
29.91,44.86,G,minor,0.5074
37.38,52.34,D,major,0.5686
44.86,59.81,D,major,0.4476
52.34,67.29,B,minor,0.3961
59.81,74.77,B,minor,0.4112
67.29,82.25,B,minor,0.3624
74.77,89.72,B,minor,0.4197
82.25,97.2,D,major,0.4779
89.72,104.68,D,major,0.4469
97.2,112.15,G,minor,0.4563
104.68,119.63,B,minor,0.4702
112.15,127.11,D,major,0.5038
119.63,134.58,D,major,0.4766
127.11,142.06,D,major,0.4133
134.58,149.54,B,minor,0.345
142.06,157.01,B,minor,0.3379
149.54,164.49,B,minor,0.3685
157.01,171.97,B,minor,0.3767
164.49,179.44,B,minor,0.4998
171.97,186.92,D,major,0.5071
179.44,194.4,B,minor,0.3537
186.92,201.87,B,minor,0.3151
194.4,209.35,D,major,0.5368
201.87,216.83,D,major,0.8598
209.35,224.3,D,major,0.8662
216.83,226.28,D,major,0.6599
