window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,E,minor,0.8302
7.48,22.43,E,minor,0.8475
14.95,29.91,E,minor,0.8313
22.43,37.38,D,minor,0.6944
29.91,44.86,D,minor,0.3979
37.38,52.34,D,major,0.57
44.86,59.81,F#,minor,0.5356
52.34,67.29,B,minor,0.4575
59.81,74.77,B,minor,0.5474
67.29,82.25,B,major,0.6152
74.77,89.72,B,minor,0.5997
82.25,97.2,B,minor,0.6026
89.72,104.68,E,minor,0.5533
97.2,112.15,D,minor,0.5355
104.68,119.63,D,minor,0.4977
112.15,127.11,D,major,0.5951
119.63,134.58,D,major,0.6069
127.11,142.06,D,major,0.5515
134.58,149.54,B,minor,0.4765
142.06,157.01,B,major,0.4922
149.54,164.49,B,major,0.7088
157.01,171.97,B,minor,0.7137
164.49,179.44,D,major,0.6313
171.97,186.92,D,minor,0.5674
179.44,194.4,E,major,0.5581
186.92,201.87,E,minor,0.6679
194.4,209.35,D,major,0.6596
201.87,216.83,D,major,0.6481
209.35,224.3,B,minor,0.7905
216.83,231.78,B,minor,0.808
224.3,239.26,E,minor,0.9172
231.78,246.74,E,minor,0.8777
239.26,254.21,B,minor,0.6244
246.74,261.69,D,major,0.6061
254.21,269.17,D,minor,0.526
261.69,276.64,E,minor,0.4436
269.17,280.26,E,minor,0.6689
