window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A#,major,0.7585
7.48,22.43,D#,major,0.7222
14.95,29.91,D#,major,0.9395
22.43,37.38,D#,major,0.9078
29.91,44.86,C,minor,0.5691
37.38,52.34,D#,major,0.8443
44.86,59.81,D#,major,0.8096
52.34,67.29,A#,major,0.4932
59.81,74.77,D#,major,0.6882
67.29,82.25,D#,major,0.7946
74.77,89.72,D#,major,0.7322
82.25,97.2,D#,major,0.7513
89.72,104.68,D#,major,0.7944
97.2,112.15,C,minor,0.5251
104.68,119.63,D#,major,0.8152
112.15,127.11,D#,major,0.8334
119.63,134.58,D#,major,0.5167
127.11,142.06,D#,major,0.6004
134.58,149.54,D#,major,0.6667
142.06,157.01,C,minor,0.5206
149.54,164.49,F,minor,0.5474
157.01,171.97,F,minor,0.5595
164.49,179.44,D#,major,0.6071
171.97,186.92,D#,major,0.7623
179.44,194.4,D#,major,0.7808
186.92,201.87,D#,major,0.6865
194.4,209.35,D#,major,0.7354
201.87,216.83,D#,major,0.8805
209.35,224.3,G,minor,0.7738
216.83,225.33,C,major,0.7356
