window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F#,minor,0.6045
7.48,22.43,F#,minor,0.7531
14.95,29.91,F#,major,0.7712
22.43,37.38,D#,minor,0.6605
29.91,44.86,G#,major,0.6576
37.38,52.34,C#,major,0.6449
44.86,59.81,F#,major,0.7369
52.34,67.29,C#,minor,0.4995
59.81,74.77,F#,minor,0.6709
67.29,82.25,F#,minor,0.6363
74.77,89.72,F#,major,0.6109
82.25,97.2,D#,minor,0.7738
89.72,104.68,D#,minor,0.6612
97.2,112.15,C#,major,0.8116
104.68,119.63,C#,major,0.6944
112.15,127.11,B,major,0.702
119.63,134.58,B,major,0.8257
127.11,142.06,E,major,0.6369
134.58,149.54,F#,minor,0.6265
142.06,157.01,F#,major,0.7798
149.54,164.49,F#,major,0.8085
157.01,171.97,F#,major,0.8217
164.49,179.44,B,major,0.8249
171.97,186.92,C#,minor,0.5921
179.44,194.4,C#,minor,0.5417
186.92,201.87,F#,minor,0.6916
194.4,209.35,F#,major,0.4868
201.87,210.63,A#,minor,0.4468
