window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,minor,0.7552
7.48,22.43,D,minor,0.7016
14.95,29.91,F,major,0.7793
22.43,37.38,D,minor,0.8644
29.91,44.86,D,minor,0.8729
37.38,52.34,D,minor,0.8378
44.86,59.81,D,minor,0.8828
52.34,67.29,F,major,0.7035
59.81,74.77,F,minor,0.6802
67.29,82.25,F,minor,0.7537
74.77,89.72,F,minor,0.5691
82.25,97.2,D,minor,0.7137
89.72,104.68,D,minor,0.9133
97.2,112.15,D,minor,0.8715
104.68,119.63,D,minor,0.7885
112.15,127.11,F,major,0.7074
119.63,134.58,F,minor,0.5297
127.11,142.06,F,minor,0.7409
134.58,149.54,F,minor,0.613
142.06,157.01,F,major,0.7574
149.54,164.49,F,major,0.8957
157.01,171.97,F,major,0.877
164.49,179.44,F,major,0.6304
171.97,186.92,D,minor,0.6152
179.44,194.4,C,major,0.9185
186.92,201.87,C,major,0.8231
194.4,209.35,F,minor,0.7249
201.87,216.83,F,minor,0.7476
209.35,224.3,F,minor,0.8235
216.83,231.78,F,minor,0.774
224.3,239.26,F,minor,0.6915
231.78,242.56,F,minor,0.6202
