window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F,major,0.511
7.48,22.43,F,major,0.4673
14.95,29.91,F,major,0.4196
22.43,37.38,E,minor,0.395
29.91,44.86,A,minor,0.4199
37.38,52.34,E,minor,0.5294
44.86,59.81,C,major,0.5045
52.34,67.29,C,major,0.5468
59.81,74.77,C,major,0.4289
67.29,82.25,C,major,0.4213
74.77,89.72,E,minor,0.3803
82.25,97.2,A,minor,0.432
89.72,104.68,A,minor,0.4516
97.2,112.15,E,minor,0.4189
104.68,119.63,E,minor,0.4329
112.15,127.11,E,minor,0.4843
119.63,134.58,E,minor,0.3886
127.11,142.06,F,major,0.495
134.58,149.54,C,major,0.4757
142.06,157.01,F,major,0.44
149.54,164.49,D,minor,0.4577
157.01,171.97,D,minor,0.3387
164.49,179.44,E,minor,0.4628
171.97,186.92,E,minor,0.595
179.44,194.4,C,major,0.5986
186.92,201.87,C,major,0.4162
194.4,209.35,C,major,0.4048
201.87,216.83,A,minor,0.4646
209.35,221.36,A,minor,0.5511
