window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,B,major,0.8583
7.48,22.43,F#,major,0.8389
14.95,29.91,B,major,0.8175
22.43,37.38,G#,minor,0.6809
29.91,44.86,G#,major,0.8738
37.38,52.34,G#,major,0.8933
44.86,59.81,G#,minor,0.7056
52.34,67.29,B,major,0.82
59.81,74.77,B,major,0.8283
67.29,82.25,E,major,0.7199
74.77,89.72,E,major,0.7403
82.25,97.2,C#,major,0.5008
89.72,104.68,G#,major,0.7406
97.2,112.15,G#,major,0.8024
104.68,119.63,G#,minor,0.8169
112.15,127.11,B,major,0.8727
119.63,134.58,G#,minor,0.8148
127.11,142.06,G#,major,0.7367
134.58,149.54,G#,major,0.7241
142.06,157.01,G#,major,0.8058
149.54,164.49,G#,major,0.7555
157.01,171.97,G#,minor,0.6327
164.49,177.96,G#,minor,0.5154
