window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C,major,0.9089
7.48,22.43,C,major,0.8566
14.95,29.91,C,major,0.5083
22.43,37.38,D,major,0.4664
29.91,44.86,C,major,0.5886
37.38,52.34,C,major,0.846
44.86,59.81,C,major,0.9171
52.34,67.29,C,major,0.7535
59.81,74.77,C,major,0.4714
67.29,82.25,C,major,0.7364
74.77,89.72,C,major,0.7122
82.25,97.2,C,major,0.6238
89.72,104.68,C,major,0.5469
97.2,112.15,D,major,0.5056
104.68,119.63,C,major,0.4875
112.15,127.11,C,major,0.6707
119.63,134.58,C,major,0.6353
127.11,142.06,C,major,0.6147
134.58,149.54,C,major,0.6792
142.06,157.01,C,major,0.7096
149.54,164.49,C,major,0.5818
157.01,171.97,C,major,0.5492
164.49,179.44,C,major,0.5648
171.97,186.92,C,major,0.6614
179.44,194.4,C,major,0.7569
186.92,201.87,C,major,0.7352
194.4,209.35,C,major,0.8553
201.87,216.83,C,major,0.7277
209.35,224.3,G,major,0.6121
216.83,231.78,C,major,0.729
224.3,239.26,C,major,0.6852
231.78,246.74,C,major,0.6066
239.26,254.21,C,major,0.5186
246.74,261.69,C,major,0.7442
254.21,269.17,C,major,0.9143
261.69,276.64,C,major,0.8559
269.17,280.54,C,major,0.7874
