window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C,major,0.2698
7.48,22.43,G,minor,0.3031
14.95,29.91,C,major,0.2727
22.43,37.38,C,major,0.2676
29.91,44.86,G#,minor,0.2511
37.38,52.34,G,minor,0.3247
44.86,59.81,G,minor,0.3069
52.34,67.29,G,minor,0.3257
59.81,74.77,G,minor,0.3778
67.29,82.25,G,minor,0.3152
74.77,89.72,G,minor,0.3093
82.25,97.2,C,major,0.2292
89.72,104.68,C,major,0.2047
97.2,112.15,G#,minor,0.2361
104.68,119.63,G,minor,0.2988
112.15,127.11,G,minor,0.3762
119.63,134.58,G,minor,0.2977
127.11,142.06,G,minor,0.3091
134.58,149.54,D#,major,0.4434
142.06,157.01,G,minor,0.3767
149.54,164.49,G,minor,0.2606
157.01,171.97,G,minor,0.3197
164.49,179.44,G,minor,0.406
171.97,186.92,G,minor,0.4212
179.44,194.4,G,minor,0.4506
186.92,201.87,G,minor,0.4002
194.4,209.35,G,minor,0.3191
201.87,216.83,G,minor,0.343
209.35,224.3,G,minor,0.3741
216.83,231.78,G,minor,0.3155
224.3,239.26,G,minor,0.3068
231.78,246.74,G,minor,0.3393
239.26,249.89,G,minor,0.3225
