window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A,major,0.8182
7.48,22.43,A,major,0.8339
14.95,29.91,A,major,0.8425
22.43,37.38,A,major,0.7682
29.91,44.86,A,major,0.7277
37.38,52.34,A,major,0.7337
44.86,59.81,A,major,0.8404
52.34,67.29,A,major,0.8957
59.81,74.77,A,major,0.8877
67.29,82.25,A,major,0.7671
74.77,89.72,A,minor,0.7293
82.25,97.2,A,major,0.8085
89.72,104.68,E,major,0.7973
97.2,112.15,A,major,0.8002
104.68,119.63,A,major,0.7438
112.15,127.11,A,major,0.671
119.63,134.58,A,major,0.8026
127.11,142.06,A,major,0.5557
134.58,149.54,E,major,0.5244
142.06,157.01,A,minor,0.6759
149.54,164.49,A,minor,0.7859
157.01,171.97,E,major,0.7946
164.49,179.44,A,major,0.9348
171.97,186.92,A,major,0.8814
179.44,194.4,A,major,0.835
186.92,201.87,A,major,0.8441
194.4,209.35,A,major,0.8071
201.87,216.83,A,major,0.7148
209.35,224.3,A,major,0.8869
216.83,231.64,A,major,0.8298
