window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G,minor,0.7985
7.48,22.43,G,minor,0.8766
14.95,29.91,G,minor,0.7833
22.43,37.38,G,minor,0.7061
29.91,44.86,G,minor,0.6058
37.38,52.34,D,minor,0.4259
44.86,59.81,G,minor,0.3232
52.34,67.29,G,minor,0.3658
59.81,74.77,G,minor,0.5711
67.29,82.25,G,minor,0.5507
74.77,89.72,G,minor,0.4979
82.25,97.2,G,minor,0.5832
89.72,104.68,G,minor,0.5255
97.2,112.15,G,minor,0.5684
104.68,119.63,G,minor,0.6688
112.15,127.11,G,minor,0.6056
119.63,134.58,G,minor,0.4518
127.11,142.06,G,minor,0.3217
134.58,149.54,G,minor,0.5623
142.06,157.01,G,minor,0.7162
149.54,164.49,G,minor,0.4652
157.01,171.97,G,minor,0.4601
164.49,179.44,G,minor,0.4948
171.97,186.92,G,minor,0.5701
179.44,194.4,G,minor,0.5662
186.92,201.87,G,minor,0.5627
194.4,209.35,G,minor,0.5304
201.87,216.83,G,minor,0.4267
209.35,224.3,G,minor,0.4442
216.83,231.78,G,minor,0.5504
224.3,239.26,G,minor,0.5211
231.78,246.74,G,minor,0.5033
239.26,254.21,G,minor,0.4376
246.74,261.69,G,minor,0.4186
254.21,269.17,G,minor,0.6257
261.69,276.64,G,minor,0.7971
269.17,284.12,G,major,0.7188
276.64,288.14,D,major,0.3002
