window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A,major,0.8585
7.48,22.43,C#,minor,0.7585
14.95,29.91,F#,minor,0.6683
22.43,37.38,F#,major,0.7119
29.91,44.86,F#,minor,0.5988
37.38,52.34,F#,minor,0.4964
44.86,59.81,F#,minor,0.5058
52.34,67.29,F#,minor,0.5012
59.81,74.77,C#,minor,0.6054
67.29,82.25,C#,major,0.774
74.77,89.72,C#,minor,0.5219
82.25,97.2,F#,minor,0.678
89.72,104.68,F#,minor,0.6106
97.2,112.15,F#,minor,0.5774
104.68,119.63,F#,major,0.5994
112.15,127.11,F#,minor,0.5171
119.63,134.58,F#,minor,0.5159
127.11,142.06,C#,minor,0.5657
134.58,149.54,C#,major,0.6603
142.06,157.01,C#,minor,0.6257
149.54,164.49,A,major,0.6443
157.01,171.97,F#,minor,0.5743
164.49,179.44,F#,minor,0.5132
171.97,186.92,C#,minor,0.712
179.44,194.4,F#,minor,0.7642
186.92,201.87,C#,minor,0.5824
194.4,209.35,F#,minor,0.6791
201.87,216.83,F#,minor,0.5924
209.35,224.3,F#,minor,0.5299
216.83,231.78,B,major,0.449
224.3,239.21,F#,minor,0.6623
