window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F,major,0.6647
7.48,22.43,A,minor,0.6354
14.95,29.91,F,major,0.4361
22.43,37.38,G,minor,0.5185
29.91,44.86,G,minor,0.703
37.38,52.34,G,minor,0.6402
44.86,59.81,C,major,0.5658
52.34,67.29,G,minor,0.5661
59.81,74.77,G,minor,0.7365
67.29,82.25,A#,major,0.7857
74.77,89.72,G,minor,0.7218
82.25,97.2,C,major,0.6841
89.72,104.68,C,major,0.6645
97.2,112.15,G,major,0.4662
104.68,119.63,A#,major,0.5366
112.15,127.11,A#,major,0.7813
119.63,134.58,A#,major,0.7703
127.11,142.06,A#,major,0.687
134.58,149.54,G,minor,0.5749
142.06,157.01,G,minor,0.6532
149.54,164.49,G,minor,0.7382
157.01,171.97,A#,major,0.7233
164.49,179.44,A#,major,0.7966
171.97,186.92,G,minor,0.5318
179.44,194.4,G,minor,0.513
186.92,201.87,G,minor,0.5532
194.4,209.35,G,major,0.6403
201.87,216.83,G,minor,0.4045
209.35,224.3,G,minor,0.4384
216.83,231.78,A#,major,0.7975
224.3,239.26,G,minor,0.7676
231.78,246.74,G,minor,0.7454
239.26,254.21,A#,major,0.7007
246.74,261.69,C,minor,0.5779
254.21,269.17,C,major,0.7038
261.69,276.64,C,major,0.69
269.17,284.12,G,major,0.8452
276.64,286.93,G,major,0.747
