window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A,major,0.7842
7.48,22.43,D,major,0.5634
14.95,29.91,D,major,0.7169
22.43,37.38,A,major,0.8536
29.91,44.86,A,major,0.8882
37.38,52.34,A,major,0.8977
44.86,59.81,A,major,0.932
52.34,67.29,A,major,0.8362
59.81,74.77,F#,minor,0.7321
67.29,82.25,A,major,0.7592
74.77,89.72,A,major,0.7446
82.25,97.2,C#,minor,0.722
89.72,104.68,A,major,0.6664
97.2,112.15,A,major,0.8677
104.68,119.63,A,major,0.8931
112.15,127.11,A,major,0.8862
119.63,134.58,A,major,0.7718
127.11,142.06,A,major,0.7698
134.58,149.54,A,major,0.7689
142.06,157.01,C#,minor,0.6792
149.54,164.49,G,major,0.6806
157.01,171.97,G,major,0.8909
164.49,179.44,G,major,0.9121
171.97,186.92,D,major,0.8119
179.44,194.4,A,major,0.73
186.92,201.87,A,major,0.7256
194.4,209.35,A,major,0.9293
201.87,216.83,A,major,0.9396
209.35,224.3,A,major,0.8033
216.83,231.78,A,major,0.7779
224.3,232.43,A,major,0.8439
