window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G,major,0.4607
7.48,22.43,G,major,0.4437
14.95,29.91,G,major,0.423
22.43,37.38,G,major,0.4762
29.91,44.86,G,major,0.5018
37.38,52.34,G,major,0.4931
44.86,59.81,G,major,0.473
52.34,67.29,G,major,0.479
59.81,74.77,G,major,0.531
67.29,82.25,E,minor,0.6958
74.77,89.72,E,minor,0.6923
82.25,97.2,G,major,0.539
89.72,104.68,G,major,0.4806
97.2,112.15,G,major,0.4646
104.68,119.63,G,major,0.4416
112.15,127.11,G,major,0.4152
119.63,134.58,E,minor,0.3971
127.11,135.09,E,minor,0.3841
