window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,minor,0.5405
7.48,22.43,A,minor,0.3862
14.95,29.91,A,minor,0.3447
22.43,37.38,D,major,0.3817
29.91,44.86,A,minor,0.3407
37.38,52.34,G,major,0.3731
44.86,59.81,G,major,0.4534
52.34,67.29,G,major,0.4296
59.81,74.77,A,minor,0.4843
67.29,82.25,G,minor,0.3667
74.77,89.72,G,minor,0.349
82.25,97.2,A,minor,0.4521
89.72,104.68,G,minor,0.3805
97.2,112.15,G,minor,0.38
104.68,119.63,A,minor,0.3596
112.15,127.11,G,major,0.4742
119.63,134.58,G,major,0.5012
127.11,142.06,G,major,0.4142
134.58,149.54,A,minor,0.464
142.06,157.01,G,minor,0.4073
149.54,164.49,G,minor,0.3946
157.01,171.97,A,minor,0.4409
164.49,179.44,A,minor,0.4054
171.97,186.92,D,major,0.3426
179.44,194.4,A,minor,0.3174
186.92,201.87,A,minor,0.4596
194.4,209.35,A,minor,0.4412
201.87,216.83,A,minor,0.3955
209.35,224.3,A,minor,0.4672
216.83,231.78,A,minor,0.4662
224.3,239.26,A,minor,0.4276
231.78,246.74,G#,minor,0.378
239.26,254.21,G#,minor,0.5693
246.74,261.69,G#,minor,0.6503
254.21,269.17,G#,minor,0.6515
261.69,276.64,G#,minor,0.6289
269.17,280.66,D#,major,0.5327
