window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,E,major,0.6319
7.48,22.43,E,major,0.5011
14.95,29.91,B,major,0.4266
22.43,37.38,B,major,0.4971
29.91,44.86,E,major,0.5558
37.38,52.34,B,major,0.5
44.86,59.81,E,major,0.4546
52.34,67.29,E,major,0.5636
59.81,74.77,C#,minor,0.5566
67.29,82.25,B,major,0.5584
74.77,89.72,E,major,0.6377
82.25,97.2,E,major,0.6474
89.72,104.68,G#,minor,0.5886
97.2,112.15,G#,minor,0.4956
104.68,119.63,E,major,0.5636
112.15,127.11,B,major,0.5235
119.63,134.58,B,major,0.4493
127.11,142.06,E,major,0.5556
134.58,149.54,C#,minor,0.5665
142.06,157.01,C#,minor,0.6172
149.54,164.49,E,major,0.6028
157.01,171.97,E,major,0.5798
164.49,179.44,E,major,0.4574
171.97,186.92,B,major,0.4366
179.44,194.4,B,major,0.5643
186.92,201.87,B,major,0.5601
194.4,209.35,E,major,0.5733
201.87,216.83,E,major,0.6148
209.35,224.3,E,major,0.5954
216.83,231.78,A,major,0.8483
224.3,234.99,A,major,0.8186
