window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F,minor,0.3299
7.48,22.43,F,minor,0.2669
14.95,29.91,F#,major,0.5644
22.43,37.38,C#,major,0.3941
29.91,44.86,C,minor,0.3715
37.38,52.34,C,minor,0.546
44.86,59.81,C,minor,0.7379
52.34,67.29,C,minor,0.6248
59.81,74.77,C,minor,0.4203
67.29,82.25,B,major,0.3764
74.77,89.72,B,major,0.6457
82.25,97.2,A#,minor,0.5365
89.72,104.68,A#,minor,0.6873
97.2,112.15,A#,minor,0.666
104.68,119.63,A#,minor,0.5409
112.15,127.11,A#,minor,0.4598
119.63,134.58,A#,minor,0.3512
127.11,142.06,D#,major,0.8347
134.58,143.89,D#,major,0.5157
