window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,B,minor,0.6005
7.48,22.43,E,minor,0.6544
14.95,29.91,E,minor,0.6606
22.43,37.38,E,major,0.5373
29.91,44.86,E,major,0.6236
37.38,52.34,E,major,0.6599
44.86,59.81,E,major,0.6334
52.34,67.29,B,major,0.5495
59.81,74.77,E,minor,0.4343
67.29,82.25,B,major,0.5214
74.77,89.72,E,minor,0.5545
82.25,97.2,E,minor,0.65
89.72,104.68,E,minor,0.6512
97.2,112.15,D,major,0.6286
104.68,119.63,D,major,0.5692
112.15,127.11,E,minor,0.5591
119.63,134.58,E,minor,0.5762
127.11,142.06,E,minor,0.4826
134.58,149.54,E,minor,0.4844
142.06,157.01,E,minor,0.5859
149.54,164.49,E,minor,0.653
157.01,171.97,B,major,0.6489
164.49,179.44,B,major,0.5137
171.97,186.92,E,minor,0.5316
179.44,194.4,E,minor,0.5865
186.92,201.87,E,minor,0.5266
194.4,209.35,B,major,0.6146
201.87,216.83,B,major,0.8452
209.35,221.33,B,major,0.469
