window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F,minor,0.5648
7.48,22.43,F,minor,0.5657
14.95,29.91,F,major,0.5543
22.43,37.38,F,minor,0.4912
29.91,44.86,F,major,0.6324
37.38,52.34,F,major,0.5599
44.86,59.81,G,minor,0.3711
52.34,67.29,C,major,0.4479
59.81,74.77,D,minor,0.4845
67.29,82.25,D,minor,0.4782
74.77,89.72,F,major,0.4967
82.25,97.2,F,minor,0.6004
89.72,104.68,F,minor,0.6374
97.2,112.15,F,minor,0.6096
104.68,119.63,F,minor,0.5169
112.15,127.11,F,major,0.6207
119.63,134.58,F,major,0.624
127.11,142.06,F,minor,0.4569
134.58,149.54,D,minor,0.4825
142.06,157.01,D,minor,0.4785
149.54,164.49,G,minor,0.3941
157.01,171.97,F,major,0.4443
164.49,179.44,F,minor,0.6317
171.97,186.92,F,minor,0.5891
179.44,194.4,F,major,0.5971
186.92,201.87,F,major,0.6286
194.4,209.35,F,major,0.6727
201.87,216.83,F,major,0.6041
209.35,224.3,F,minor,0.5093
216.83,231.78,F,minor,0.5454
224.3,239.26,F,minor,0.5056
231.78,246.74,F,minor,0.4177
239.26,254.21,D,minor,0.5007
246.74,261.69,D,minor,0.4968
254.21,269.17,G,minor,0.3855
261.69,276.64,F,major,0.4542
269.17,284.12,F,minor,0.5618
276.64,291.6,F,minor,0.574
284.12,299.07,F,minor,0.5796
291.6,306.55,F,minor,0.5018
299.07,309.01,F,minor,0.3379
