window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,major,0.9072
7.48,22.43,D,major,0.8646
14.95,29.91,D,major,0.8146
22.43,37.38,D,major,0.8309
29.91,44.86,D,major,0.7173
37.38,52.34,D,major,0.7303
44.86,59.81,D,major,0.8195
52.34,67.29,D,major,0.7611
59.81,74.77,F#,minor,0.8048
67.29,82.25,F#,minor,0.8139
74.77,89.72,D,major,0.7389
82.25,97.2,D,major,0.8126
89.72,104.68,D,major,0.8834
97.2,112.15,D,major,0.8913
104.68,119.63,D,major,0.8425
112.15,127.11,D,major,0.8452
119.63,134.58,D,major,0.7763
127.11,142.06,D,major,0.8032
134.58,149.54,D,major,0.817
142.06,157.01,F#,minor,0.7497
149.54,164.49,F#,minor,0.7131
157.01,171.97,D,major,0.7909
164.49,179.44,D,major,0.9105
171.97,186.92,D,major,0.9178
179.44,194.4,D,major,0.8561
186.92,201.87,D,major,0.8094
194.4,209.35,D,major,0.7547
201.87,216.83,D,major,0.7264
209.35,224.3,D,major,0.7598
216.83,231.78,D,major,0.6563
224.3,239.26,F#,minor,0.6171
231.78,246.74,F#,minor,0.652
239.26,254.21,A,major,0.892
246.74,261.69,A,major,0.8464
254.21,269.17,D,major,0.7065
261.69,276.64,D,major,0.7658
269.17,284.12,F#,minor,0.7753
276.64,291.6,D,major,0.8614
284.12,299.07,D,major,0.9368
291.6,305.9,D,major,0.8322
