window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G#,minor,0.8325
7.48,22.43,F#,major,0.6959
14.95,29.91,G#,minor,0.5845
22.43,37.38,B,major,0.8689
29.91,44.86,B,major,0.9387
37.38,52.34,B,major,0.6325
44.86,59.81,B,major,0.6067
52.34,67.29,F#,major,0.7019
59.81,74.77,D#,minor,0.5343
67.29,82.25,D#,minor,0.6545
74.77,89.72,B,major,0.8685
82.25,97.2,B,major,0.7879
89.72,104.68,B,major,0.7811
97.2,112.15,B,major,0.7641
104.68,119.63,B,major,0.5432
112.15,127.11,B,major,0.7363
119.63,134.58,B,major,0.7996
127.11,142.06,B,major,0.5854
134.58,149.54,B,major,0.6522
142.06,157.01,F#,major,0.8435
149.54,164.49,D#,minor,0.6755
157.01,171.97,D#,minor,0.6374
164.49,179.44,B,major,0.8224
171.97,186.92,B,major,0.7951
179.44,194.4,B,major,0.6848
186.92,201.87,E,major,0.7408
194.4,209.35,E,minor,0.5556
201.87,216.83,B,major,0.5212
209.35,224.3,F#,major,0.6747
216.83,231.78,F#,major,0.8198
224.3,239.26,B,major,0.8906
231.78,246.74,B,major,0.784
239.26,254.21,B,major,0.7559
246.74,261.69,B,major,0.741
254.21,269.17,B,major,0.8066
261.69,276.64,F#,major,0.6578
269.17,284.12,B,major,0.6994
276.64,291.6,B,major,0.6765
284.12,299.07,F#,major,0.715
291.6,306.55,B,major,0.8192
299.07,310.29,B,major,0.7849
