window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C,major,0.7528
7.48,22.43,C,minor,0.5989
14.95,29.91,G#,major,0.5598
22.43,37.38,D#,major,0.7566
29.91,44.86,D#,major,0.7626
37.38,52.34,C,minor,0.755
44.86,59.81,C,minor,0.7434
52.34,67.29,C,minor,0.6912
59.81,74.77,C,minor,0.5541
67.29,82.25,C,minor,0.5029
74.77,89.72,A#,major,0.5512
82.25,97.2,F,minor,0.4594
89.72,104.68,G#,major,0.4942
97.2,112.15,G#,major,0.5745
104.68,119.63,D#,major,0.686
112.15,127.11,C,minor,0.6733
119.63,134.58,C,minor,0.6592
127.11,142.06,C,minor,0.5995
134.58,149.54,C,minor,0.7028
142.06,157.01,G,minor,0.584
149.54,164.49,G,minor,0.5126
157.01,171.97,C,minor,0.5171
164.49,179.44,C,minor,0.615
171.97,186.92,C,major,0.6653
179.44,194.4,C,minor,0.6864
186.92,201.87,C,minor,0.5848
194.4,209.35,C,major,0.7764
201.87,216.83,C,minor,0.8843
209.35,224.3,C,minor,0.8854
216.83,231.78,C,minor,0.5846
224.3,239.26,C,minor,0.5401
231.78,246.74,C,minor,0.5056
239.26,254.21,D#,major,0.4677
246.74,261.55,G#,minor,0.3316
