window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F#,major,0.8475
7.48,22.43,F#,major,0.7936
14.95,29.91,F#,major,0.7453
22.43,37.38,F#,major,0.7576
29.91,44.86,F#,major,0.8127
37.38,52.34,F#,major,0.823
44.86,59.81,F#,major,0.8308
52.34,67.29,D#,minor,0.7592
59.81,74.77,F#,major,0.83
67.29,82.25,F#,major,0.8052
74.77,89.72,F#,major,0.7973
82.25,97.2,F#,major,0.8177
89.72,104.68,F#,major,0.8966
97.2,112.15,F#,major,0.869
104.68,119.63,F#,major,0.9115
112.15,127.11,F#,major,0.9133
119.63,134.58,F#,major,0.8963
127.11,142.06,F#,major,0.8658
134.58,149.54,F#,major,0.6859
142.06,157.01,F#,major,0.7536
149.54,164.49,F#,major,0.7467
157.01,171.97,F#,major,0.7852
164.49,179.44,F#,major,0.8329
171.97,186.92,F#,major,0.8972
179.44,194.4,F#,major,0.8677
186.92,201.87,D#,minor,0.7129
194.4,209.35,D#,minor,0.6858
201.87,216.83,F#,major,0.7725
209.35,224.3,F#,major,0.849
216.83,231.78,F#,major,0.8413
224.3,239.26,F#,major,0.8167
231.78,246.74,F#,major,0.8817
239.26,254.21,F#,major,0.8686
246.74,261.69,F#,major,0.8995
254.21,262.97,F#,major,0.7516
