window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F#,major,0.8751
7.48,22.43,F#,major,0.6473
14.95,29.91,F#,major,0.5958
22.43,37.38,F#,major,0.422
29.91,44.86,F,minor,0.3363
37.38,52.34,F#,major,0.59
44.86,59.81,F#,major,0.5697
52.34,67.29,F#,minor,0.5048
59.81,74.77,E,minor,0.5976
67.29,82.25,E,minor,0.5946
74.77,89.72,E,minor,0.6556
82.25,97.2,G,major,0.7586
89.72,104.68,B,minor,0.6093
97.2,112.15,F#,minor,0.5853
104.68,119.63,F#,major,0.703
112.15,127.11,F#,major,0.5249
119.63,134.58,F#,major,0.3102
127.11,142.06,F#,major,0.4082
134.58,149.54,F#,major,0.5851
142.06,157.01,F#,minor,0.5053
149.54,164.49,E,minor,0.5305
157.01,171.97,E,minor,0.659
164.49,179.44,E,minor,0.6194
171.97,186.92,G,major,0.6867
179.44,194.4,G,major,0.6896
186.92,201.87,G,major,0.6822
194.4,209.35,E,minor,0.6676
201.87,216.83,D,major,0.6184
209.35,224.3,E,minor,0.6275
216.83,231.78,E,minor,0.6168
224.3,239.26,E,minor,0.755
231.78,246.74,E,minor,0.7688
239.26,254.21,G,major,0.7851
246.74,261.69,G,major,0.8249
254.21,269.17,G,major,0.7836
261.69,270.47,G,major,0.7255
