window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D#,major,0.8152
7.48,22.43,C,minor,0.686
14.95,29.91,C,minor,0.8761
22.43,37.38,C,minor,0.8589
29.91,44.86,C,minor,0.7562
37.38,52.34,D#,major,0.5781
44.86,59.81,D#,major,0.6037
52.34,67.29,D#,major,0.6181
59.81,74.77,C,minor,0.6835
67.29,82.25,D#,major,0.6693
74.77,89.72,D#,major,0.7252
82.25,97.2,D#,major,0.8132
89.72,104.68,D#,major,0.8107
97.2,112.15,D#,major,0.6999
104.68,119.63,C,minor,0.6804
112.15,127.11,C,minor,0.6841
119.63,134.58,C,minor,0.5528
127.11,142.06,C,minor,0.5186
134.58,149.54,C,minor,0.6022
142.06,157.01,C,minor,0.7629
149.54,164.49,D#,major,0.7523
157.01,171.97,A#,major,0.8807
164.49,179.44,D#,major,0.8368
171.97,186.92,D#,major,0.7668
179.44,194.4,G,minor,0.8116
186.92,201.87,A#,major,0.8837
194.4,209.35,D#,major,0.7924
201.87,216.83,D#,major,0.8507
209.35,224.3,D#,major,0.7391
216.83,231.78,C,minor,0.8309
224.3,239.14,C,minor,0.8851
