window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C,major,0.9112
7.48,22.43,C,major,0.7547
14.95,29.91,E,minor,0.5557
22.43,37.38,E,minor,0.4879
29.91,44.86,D,major,0.5256
37.38,52.34,E,major,0.6164
44.86,59.81,E,major,0.6729
52.34,67.29,E,minor,0.6801
59.81,74.77,E,minor,0.6405
67.29,82.25,E,minor,0.6425
74.77,89.72,E,minor,0.6341
82.25,97.2,E,minor,0.6168
89.72,104.68,E,minor,0.5026
97.2,112.15,E,major,0.5842
104.68,119.63,A,major,0.5446
112.15,127.11,D,major,0.709
119.63,134.58,E,minor,0.6494
127.11,142.06,E,minor,0.6679
134.58,149.54,E,minor,0.6348
142.06,157.01,C,minor,0.4662
149.54,164.49,C,minor,0.5751
157.01,171.97,E,minor,0.5457
164.49,179.44,E,minor,0.4975
171.97,186.92,G,major,0.7408
179.44,194.4,C,major,0.7045
186.92,201.87,F,minor,0.6891
194.4,209.35,G#,major,0.6141
201.87,216.83,G#,major,0.481
209.35,224.3,G#,minor,0.5617
216.83,231.78,G#,minor,0.6532
224.3,239.26,G#,major,0.5974
231.78,246.74,D#,major,0.6419
239.26,254.21,D#,major,0.699
246.74,261.69,G#,major,0.8982
254.21,262.29,G#,major,0.8001
