window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F,minor,0.613
7.48,22.43,C,minor,0.7635
14.95,29.91,C,minor,0.754
22.43,37.38,C,major,0.6897
29.91,44.86,C,major,0.6682
37.38,52.34,C,major,0.8154
44.86,59.81,C,major,0.8514
52.34,67.29,C,major,0.8058
59.81,74.77,C,major,0.8064
67.29,82.25,C,major,0.7355
74.77,89.72,A,minor,0.7662
82.25,97.2,C,major,0.8448
89.72,104.68,C,major,0.6967
97.2,112.15,F,major,0.6606
104.68,119.63,C,major,0.7878
112.15,127.11,C,major,0.8463
119.63,134.58,C,major,0.7875
127.11,142.06,C,major,0.8124
134.58,149.54,C,major,0.7949
142.06,157.01,A,minor,0.8483
149.54,164.49,A,minor,0.6169
157.01,171.97,D,minor,0.6882
164.49,179.44,A,minor,0.5903
171.97,186.92,B,minor,0.3856
179.44,194.4,E,minor,0.6347
186.92,201.87,A,minor,0.7346
194.4,209.35,C,major,0.821
201.87,216.83,C,major,0.8003
209.35,224.3,C,major,0.7637
216.83,231.78,C,major,0.8177
224.3,239.26,A,minor,0.8293
231.78,242.69,A,major,0.5675
