window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G,major,0.6954
7.48,22.43,G,major,0.6055
14.95,29.91,G,major,0.7164
22.43,37.38,G,major,0.8565
29.91,44.86,D,major,0.7576
37.38,52.34,F,major,0.6644
44.86,59.81,A,minor,0.5557
52.34,67.29,A,minor,0.4356
59.81,74.77,D,major,0.5516
67.29,82.25,D,major,0.5861
74.77,89.72,A,major,0.4067
82.25,97.2,D,major,0.3801
89.72,104.68,D,major,0.4628
97.2,112.15,A,minor,0.4334
104.68,119.63,G,major,0.5151
112.15,127.11,G,major,0.5275
119.63,134.58,A,minor,0.4223
127.11,142.06,D,major,0.5566
134.58,149.54,A,major,0.6089
142.06,157.01,A,minor,0.6505
149.54,164.49,G,minor,0.4293
157.01,171.97,D,major,0.4702
164.49,179.44,D,major,0.4412
171.97,186.92,D,major,0.4574
179.44,194.4,D,major,0.3916
186.92,201.87,A,minor,0.4922
194.4,209.35,D,major,0.5012
201.87,216.83,G#,minor,0.4341
209.35,224.3,G#,major,0.714
216.83,231.78,G#,minor,0.6067
224.3,239.26,E,major,0.4827
231.78,246.74,G,major,0.4
239.26,254.21,G,major,0.4799
246.74,261.69,D,major,0.411
254.21,269.17,D,major,0.4094
261.69,276.64,D,major,0.3978
269.17,284.12,D,major,0.5072
276.64,291.6,D,major,0.5716
284.12,299.07,G,major,0.5557
291.6,301.77,G,major,0.6417
