window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,major,0.8028
7.48,22.43,D,major,0.7158
14.95,29.91,B,minor,0.705
22.43,37.38,D,major,0.8852
29.91,44.86,D,major,0.8647
37.38,52.34,D,major,0.8237
44.86,59.81,D,major,0.7597
52.34,67.29,D,major,0.7845
59.81,74.77,D,major,0.816
67.29,82.25,D,major,0.7913
74.77,89.72,D,major,0.8746
82.25,97.2,D,major,0.9456
89.72,104.68,D,major,0.7802
97.2,112.15,B,minor,0.8791
104.68,119.63,E,minor,0.6861
112.15,127.11,D,major,0.635
119.63,134.58,G,major,0.7763
127.11,142.06,D,major,0.7557
134.58,149.54,D,major,0.6657
142.06,157.01,D,major,0.8177
149.54,164.49,D,major,0.9143
157.01,171.97,D,major,0.921
164.49,179.44,D,major,0.8877
171.97,186.92,D,major,0.8824
179.44,194.4,E,minor,0.6946
186.92,201.87,A,minor,0.751
194.4,209.35,A,minor,0.8011
201.87,216.83,A,major,0.8337
209.35,224.3,D,major,0.8527
216.83,231.78,D,major,0.9067
224.3,239.26,D,major,0.8312
231.78,246.74,D,major,0.8664
239.26,254.21,D,major,0.8845
246.74,261.69,D,major,0.8854
254.21,266.4,D,major,0.8112
