window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C,major,0.6426
7.48,22.43,C,major,0.5047
14.95,29.91,E,minor,0.4642
22.43,37.38,A,minor,0.6178
29.91,44.86,C,major,0.5894
37.38,52.34,C,major,0.5405
44.86,59.81,C,minor,0.6122
52.34,67.29,C,minor,0.574
59.81,74.77,C,minor,0.4796
67.29,82.25,C,major,0.6098
74.77,89.72,C,major,0.548
82.25,97.2,A,minor,0.4528
89.72,104.68,C,major,0.6848
97.2,112.15,C,minor,0.7164
104.68,119.63,C,minor,0.5687
112.15,127.11,C,minor,0.4663
119.63,134.58,C,minor,0.4182
127.11,142.06,C#,major,0.3706
134.58,149.54,F,minor,0.5345
142.06,157.01,F,minor,0.6394
149.54,164.49,F,minor,0.5814
157.01,171.97,G#,major,0.7888
164.49,179.44,G#,major,0.7676
171.97,186.92,C,minor,0.5887
179.44,194.4,C,minor,0.4455
186.92,201.87,C,major,0.4877
194.4,209.35,C,major,0.5259
201.87,213.02,C,major,0.5358
