window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,E,major,0.7334
7.48,22.43,E,major,0.5763
14.95,29.91,A,major,0.5096
22.43,37.38,E,major,0.5427
29.91,44.86,G#,minor,0.5464
37.38,52.34,G#,minor,0.5741
44.86,59.81,G#,minor,0.6548
52.34,67.29,E,major,0.6529
59.81,74.77,E,major,0.6134
67.29,82.25,E,major,0.6258
74.77,89.72,E,major,0.6367
82.25,97.2,A,major,0.5562
89.72,104.68,A,major,0.5258
97.2,112.15,E,major,0.6101
104.68,119.63,E,major,0.5324
112.15,127.11,G#,minor,0.5581
119.63,134.58,G#,minor,0.6421
127.11,142.06,E,major,0.6129
134.58,149.54,E,major,0.6496
142.06,157.01,E,major,0.6483
149.54,164.49,E,major,0.6655
157.01,171.97,E,major,0.6254
164.49,179.44,E,major,0.5714
171.97,186.92,E,major,0.7127
179.44,194.4,E,major,0.7669
186.92,201.87,E,major,0.6591
194.4,209.35,E,major,0.6545
201.87,216.83,E,major,0.6293
209.35,224.3,A,major,0.5837
216.83,231.78,A,major,0.5826
224.3,239.26,E,major,0.5587
231.78,244.23,A,major,0.6783
