window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,major,0.6738
7.48,22.43,D,major,0.817
14.95,29.91,D,major,0.74
22.43,37.38,D,major,0.6485
29.91,44.86,D,minor,0.5444
37.38,52.34,D,minor,0.7606
44.86,59.81,C,major,0.8674
52.34,67.29,C,major,0.8375
59.81,74.77,D,minor,0.7345
67.29,82.25,F,major,0.7347
74.77,89.72,D,minor,0.7618
82.25,97.2,D,major,0.6377
89.72,104.68,D,major,0.7691
97.2,112.15,D,major,0.7188
104.68,119.63,D,minor,0.6153
112.15,127.11,D,minor,0.7599
119.63,134.58,C,major,0.7632
127.11,142.06,F,major,0.8335
134.58,149.54,F,major,0.8298
142.06,157.01,C,major,0.7248
149.54,164.49,F,major,0.7575
157.01,171.97,F,major,0.686
164.49,179.44,F,major,0.7354
171.97,186.92,C,major,0.9439
179.44,194.4,F,major,0.8478
186.92,201.87,D,minor,0.7482
194.4,209.35,F,major,0.8085
201.87,216.83,F,major,0.7631
209.35,218.22,F,major,0.6101
