window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,minor,0.8135
7.48,22.43,D,minor,0.841
14.95,29.91,G,minor,0.872
22.43,37.38,B,minor,0.7251
29.91,44.86,B,minor,0.7231
37.38,52.34,G,minor,0.7092
44.86,59.81,G,minor,0.6386
52.34,67.29,F,major,0.5877
59.81,74.77,G,minor,0.7557
67.29,82.25,G,minor,0.8026
74.77,89.72,G,minor,0.6803
82.25,97.2,G,minor,0.4406
89.72,104.68,F,major,0.4816
97.2,112.15,G,minor,0.6187
104.68,119.63,G,minor,0.8166
112.15,127.11,G,minor,0.8309
119.63,134.58,G,minor,0.8353
127.11,142.06,F,major,0.8148
134.58,149.54,G,minor,0.6794
142.06,157.01,G,minor,0.7371
149.54,164.49,G,minor,0.6714
157.01,171.97,F,major,0.402
164.49,179.44,F,major,0.3962
171.97,186.92,G,minor,0.6043
179.44,194.4,G,minor,0.7058
186.92,201.87,G,minor,0.6564
194.4,209.35,G,minor,0.6498
201.87,216.83,G,minor,0.6413
209.35,224.3,G,minor,0.6654
216.83,231.78,G,minor,0.7603
224.3,239.26,G,minor,0.759
231.78,246.74,G,minor,0.7311
239.26,254.21,D,minor,0.5206
246.74,261.69,D,minor,0.6432
254.21,269.17,D,minor,0.6945
261.69,276.64,F,major,0.625
269.17,284.12,F,major,0.4794
276.64,291.6,G,minor,0.5911
284.12,299.07,G,minor,0.908
291.6,306.55,G,minor,0.8575
299.07,314.03,G,minor,0.7465
306.55,321.5,G,minor,0.4679
314.03,328.98,G,minor,0.368
321.5,336.46,G,minor,0.4639
328.98,343.93,G,minor,0.3784
336.46,351.41,G,major,0.5741
343.93,358.89,G,major,0.6409
351.41,360.33,G,minor,0.5437
