window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,E,major,0.8806
7.48,22.43,B,major,0.9193
14.95,29.91,B,major,0.9152
22.43,37.38,E,major,0.5935
29.91,44.86,E,major,0.5424
37.38,52.34,D,major,0.4954
44.86,59.81,G#,minor,0.5459
52.34,67.29,G#,minor,0.5079
59.81,74.77,D#,minor,0.5998
67.29,82.25,B,major,0.9158
74.77,89.72,B,major,0.9327
82.25,97.2,E,major,0.8552
89.72,104.68,E,major,0.8039
97.2,112.15,E,major,0.5808
104.68,119.63,D,major,0.5601
112.15,127.11,G#,minor,0.481
119.63,134.58,G#,minor,0.6145
127.11,142.06,D#,minor,0.5249
134.58,149.54,B,major,0.6111
142.06,157.01,B,major,0.7022
149.54,164.49,F#,major,0.7483
157.01,171.97,C#,major,0.8593
164.49,179.44,C#,major,0.651
171.97,186.92,D,major,0.4099
179.44,194.4,E,major,0.5029
186.92,201.87,B,major,0.586
194.4,209.35,D#,minor,0.6003
201.87,216.83,F#,major,0.7838
209.35,224.3,B,major,0.934
216.83,231.78,E,major,0.7857
224.3,235.19,B,major,0.6629
