window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A,major,0.8976
7.48,22.43,A,major,0.8697
14.95,29.91,A,major,0.617
22.43,37.38,E,major,0.6312
29.91,44.86,E,major,0.8246
37.38,52.34,E,major,0.9183
44.86,59.81,E,major,0.9301
52.34,67.29,E,major,0.832
59.81,74.77,F#,minor,0.5639
67.29,82.25,D,major,0.7063
74.77,89.72,B,minor,0.778
82.25,97.2,D,major,0.8114
89.72,104.68,G,major,0.8238
97.2,112.15,E,minor,0.7887
104.68,119.63,E,minor,0.662
112.15,127.11,E,major,0.7421
119.63,134.58,E,major,0.7663
127.11,142.06,B,major,0.7522
134.58,149.54,B,major,0.7099
142.06,157.01,F#,minor,0.5163
149.54,164.49,F#,major,0.5957
157.01,171.97,F#,minor,0.661
164.49,179.44,A,major,0.6068
171.97,186.92,D,major,0.4669
179.44,194.4,B,minor,0.7015
186.92,201.87,E,minor,0.6406
194.4,209.35,D,major,0.6572
201.87,216.83,D,major,0.7566
209.35,224.3,B,minor,0.7085
216.83,231.78,G,major,0.7798
224.3,239.26,G,major,0.7877
231.78,246.74,A,major,0.8206
239.26,254.21,A,major,0.8455
246.74,261.69,A,major,0.8423
254.21,269.17,A,major,0.8537
261.69,276.64,D,major,0.8218
269.17,279.89,D,major,0.8028
