window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A,major,0.7819
7.48,22.43,A,major,0.7922
14.95,29.91,A,major,0.7475
22.43,37.38,A,major,0.809
29.91,44.86,A,major,0.7322
37.38,52.34,A,major,0.8362
44.86,59.81,A,major,0.9143
52.34,67.29,A,major,0.8577
59.81,74.77,A,major,0.8121
67.29,82.25,A,major,0.8768
74.77,89.72,A,major,0.8247
82.25,97.2,A,major,0.6943
89.72,104.68,A,major,0.8199
97.2,112.15,A,major,0.7707
104.68,119.63,C#,minor,0.6975
112.15,127.11,A,major,0.8591
119.63,134.58,A,major,0.9543
127.11,142.06,A,major,0.8728
134.58,149.54,A,major,0.822
142.06,157.01,A,major,0.7787
149.54,164.49,A,major,0.7222
157.01,171.97,A,major,0.7754
164.49,179.44,A,major,0.724
171.97,186.92,A,major,0.6862
179.44,194.4,A,major,0.7797
186.92,201.87,A,major,0.8495
194.4,209.35,A,major,0.8305
201.87,216.83,A,major,0.8655
209.35,224.3,A,major,0.8272
216.83,229.0,A,major,0.6581
