window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A,major,0.6691
7.48,22.43,A,major,0.609
14.95,29.91,C#,minor,0.5111
22.43,37.38,A,major,0.6059
29.91,44.86,A,major,0.4784
37.38,52.34,A,major,0.6972
44.86,59.81,A,major,0.7028
52.34,67.29,B,minor,0.6081
59.81,74.77,E,major,0.6143
67.29,82.25,C#,minor,0.7757
74.77,89.72,C#,minor,0.6849
82.25,97.2,A,major,0.5674
89.72,104.68,A,major,0.5699
97.2,112.15,A,major,0.5142
104.68,119.63,A,major,0.6281
112.15,127.11,A,major,0.668
119.63,134.58,A,major,0.7311
127.11,142.06,E,major,0.7035
134.58,149.54,E,major,0.6469
142.06,157.01,E,major,0.6297
149.54,164.49,A,major,0.6424
157.01,171.97,A,major,0.815
164.49,179.44,A,major,0.6148
171.97,186.92,B,minor,0.6453
179.44,194.4,B,minor,0.6221
186.92,201.87,C#,minor,0.7205
194.4,209.35,C#,minor,0.5682
201.87,216.83,A,major,0.7023
209.35,224.3,A,major,0.5139
216.83,231.78,A,major,0.7832
224.3,239.26,A,major,0.7902
231.78,246.46,A,major,0.5405
