window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G,major,0.7838
7.48,22.43,G,major,0.7988
14.95,29.91,G,major,0.8138
22.43,37.38,E,minor,0.6672
29.91,44.86,E,minor,0.8139
37.38,52.34,E,minor,0.8048
44.86,59.81,E,minor,0.7162
52.34,67.29,E,minor,0.6808
59.81,74.77,E,minor,0.6184
67.29,82.25,D,major,0.6749
74.77,89.72,E,minor,0.7017
82.25,97.2,E,minor,0.7586
89.72,104.68,E,minor,0.7012
97.2,112.15,D,major,0.7295
104.68,119.63,D,major,0.8023
112.15,127.11,E,minor,0.7149
119.63,134.58,E,minor,0.7477
127.11,142.06,E,minor,0.7737
134.58,149.54,E,minor,0.6743
142.06,157.01,E,minor,0.6594
149.54,164.49,E,minor,0.6029
157.01,171.97,E,minor,0.7949
164.49,179.44,E,minor,0.7533
171.97,186.92,E,minor,0.7704
179.44,194.4,E,minor,0.6334
186.92,201.87,D,major,0.8175
194.4,209.35,G,major,0.6453
201.87,216.83,G,major,0.7652
209.35,224.3,B,minor,0.7117
216.83,231.78,E,minor,0.819
224.3,239.26,E,minor,0.8102
231.78,246.74,E,minor,0.8126
239.26,254.21,B,minor,0.6739
246.74,261.69,E,minor,0.6802
254.21,269.17,E,minor,0.5974
261.69,276.64,D,major,0.6777
269.17,284.12,E,minor,0.714
276.64,291.6,E,minor,0.8303
284.12,299.07,E,minor,0.8778
291.6,304.6,E,minor,0.8637
