window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A#,minor,0.8048
7.48,22.43,A#,minor,0.7588
14.95,29.91,A#,minor,0.6531
22.43,37.38,A#,major,0.5954
29.91,44.86,G,minor,0.4534
37.38,52.34,G,minor,0.4868
44.86,59.81,G,minor,0.7086
52.34,67.29,G,minor,0.6448
59.81,74.77,G,minor,0.6462
67.29,82.25,G,minor,0.7385
74.77,89.72,G,minor,0.6646
82.25,97.2,D,major,0.7535
89.72,104.68,D,major,0.6317
97.2,112.15,D,major,0.4998
104.68,119.63,G,minor,0.4852
112.15,127.11,G,minor,0.5774
119.63,134.58,G,minor,0.4979
127.11,142.06,G,minor,0.508
134.58,149.54,G,minor,0.7777
142.06,157.01,G,minor,0.7681
149.54,164.49,D,major,0.5247
157.01,171.97,D,major,0.6803
164.49,179.44,D,major,0.5401
171.97,186.92,G,minor,0.5306
179.44,194.4,G,minor,0.5819
186.92,201.87,G,minor,0.4874
194.4,209.35,G,minor,0.4676
201.87,216.83,D,major,0.6007
209.35,224.3,D,major,0.6784
216.83,231.78,D,major,0.7063
224.3,239.26,D,major,0.695
231.78,246.74,D,major,0.5397
239.26,254.21,F#,minor,0.5266
246.74,261.69,C#,minor,0.4934
254.21,269.17,C#,major,0.4369
261.69,276.64,,,-2.0
269.17,277.99,,,-2.0
