window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,E,minor,0.7392
7.48,22.43,G,major,0.8187
14.95,29.91,D,major,0.8833
22.43,37.38,D,major,0.8845
29.91,44.86,B,minor,0.8087
37.38,52.34,E,minor,0.7977
44.86,59.81,E,minor,0.7896
52.34,67.29,G,major,0.8287
59.81,74.77,G,major,0.7803
67.29,82.25,B,minor,0.8146
74.77,89.72,G,major,0.8293
82.25,97.2,G,major,0.8451
89.72,104.68,B,minor,0.7511
97.2,112.15,E,minor,0.9074
104.68,119.63,E,minor,0.7981
112.15,127.11,E,minor,0.7503
119.63,134.58,C,major,0.8257
127.11,142.06,C,major,0.6927
134.58,149.54,E,minor,0.7678
142.06,157.01,E,minor,0.6545
149.54,164.49,G,major,0.6499
157.01,171.97,E,minor,0.7355
164.49,179.44,E,minor,0.7134
171.97,186.92,E,minor,0.7046
179.44,194.4,E,minor,0.7349
186.92,201.87,G,major,0.678
194.4,209.35,G,major,0.62
201.87,216.83,E,minor,0.7051
209.35,224.3,E,minor,0.6927
216.83,231.78,E,minor,0.7115
224.3,239.26,E,minor,0.6929
231.78,246.74,E,minor,0.606
239.26,254.21,E,minor,0.6249
246.74,261.69,E,minor,0.6658
254.21,269.17,B,minor,0.7386
261.69,276.64,B,minor,0.6834
269.17,284.12,G,major,0.7972
276.64,291.6,G,major,0.9095
284.12,299.07,G,major,0.7796
291.6,306.55,E,minor,0.7872
299.07,314.03,E,major,0.7905
306.55,316.19,E,major,0.7344
