window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A,major,0.9056
7.48,22.43,A,major,0.8368
14.95,29.91,A,major,0.9164
22.43,37.38,E,major,0.84
29.91,44.86,E,major,0.8456
37.38,52.34,A,major,0.8819
44.86,59.81,A,major,0.9033
52.34,67.29,E,major,0.7886
59.81,74.77,A,major,0.8178
67.29,82.25,A,major,0.8785
74.77,89.72,A,major,0.9241
82.25,97.2,A,major,0.7888
89.72,104.68,A,major,0.7619
97.2,112.15,A,major,0.7872
104.68,119.63,A,major,0.7595
112.15,127.11,E,major,0.7869
119.63,134.58,E,major,0.8333
127.11,142.06,E,major,0.8781
134.58,149.54,E,major,0.8663
142.06,157.01,A,major,0.8716
149.54,164.49,A,major,0.9234
157.01,171.97,A,major,0.9012
164.49,179.44,A,major,0.9004
171.97,186.92,A,major,0.9259
179.44,192.03,A,major,0.7228
