window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F,major,0.7306
7.48,22.43,F,major,0.7578
14.95,29.91,F,major,0.7248
22.43,37.38,C,major,0.7064
29.91,44.86,F,major,0.6753
37.38,52.34,F,major,0.6504
44.86,59.81,C,major,0.7372
52.34,67.29,C,major,0.701
59.81,74.77,F,major,0.7764
67.29,82.25,F,major,0.7641
74.77,89.72,F,major,0.7556
82.25,97.2,F,major,0.8219
89.72,104.68,F,major,0.7468
97.2,112.15,F,major,0.7252
104.68,119.63,C,major,0.6518
112.15,127.11,F,major,0.6456
119.63,134.58,F,major,0.7095
127.11,142.06,C,major,0.8526
134.58,149.54,F,major,0.8245
142.06,157.01,F,major,0.7801
149.54,164.49,F,major,0.7462
157.01,171.97,F,major,0.8838
164.49,179.44,F,major,0.6485
171.97,186.92,C#,minor,0.7971
179.44,194.4,C#,minor,0.8812
186.92,201.87,C#,minor,0.5429
194.4,209.35,C,major,0.4844
201.87,216.83,F,major,0.7314
209.35,224.3,F,major,0.7381
216.83,231.78,F,major,0.7671
224.3,239.26,F,major,0.7654
231.78,246.74,F,major,0.7173
239.26,251.61,F,major,0.798
