window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,B,major,0.8218
7.48,22.43,G#,minor,0.7398
14.95,29.91,B,major,0.7364
22.43,37.38,G#,minor,0.5375
29.91,44.86,E,major,0.5216
37.38,52.34,E,major,0.6457
44.86,59.81,B,major,0.7145
52.34,67.29,B,major,0.7087
59.81,74.77,B,major,0.6925
67.29,82.25,B,major,0.6599
74.77,89.72,B,major,0.6523
82.25,97.2,E,major,0.6479
89.72,104.68,E,major,0.6875
97.2,112.15,G#,minor,0.579
104.68,119.63,G#,minor,0.4432
112.15,127.11,E,major,0.5683
119.63,134.58,E,major,0.6855
127.11,142.06,E,major,0.6799
134.58,149.54,B,major,0.7291
142.06,157.01,B,major,0.6601
149.54,164.49,B,major,0.5514
157.01,171.97,B,major,0.6837
164.49,179.44,B,major,0.7259
171.97,186.92,G#,minor,0.8102
179.44,194.4,G#,minor,0.7905
186.92,201.87,B,major,0.748
194.4,209.35,B,major,0.723
201.87,216.83,B,major,0.6432
209.35,224.3,B,major,0.6328
216.83,231.78,B,major,0.6467
224.3,239.26,G#,minor,0.5931
231.78,246.74,B,major,0.6493
239.26,254.21,B,major,0.7123
246.74,261.69,G#,minor,0.6664
254.21,263.22,G#,minor,0.6018
