window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C#,minor,0.5516
7.48,22.43,B,major,0.6173
14.95,29.91,B,major,0.6214
22.43,37.38,F#,major,0.7402
29.91,44.86,B,major,0.7171
37.38,52.34,B,major,0.6938
44.86,59.81,B,major,0.6642
52.34,67.29,C#,minor,0.5865
59.81,74.77,G#,major,0.7493
67.29,82.25,G#,major,0.849
74.77,89.72,G#,major,0.8669
82.25,97.2,G#,major,0.6356
89.72,104.68,B,major,0.6498
97.2,112.15,B,major,0.7008
104.68,119.63,B,major,0.7103
112.15,127.11,B,major,0.6994
119.63,134.58,B,major,0.6724
127.11,142.06,B,major,0.5578
134.58,149.54,G#,major,0.5982
142.06,157.01,G#,major,0.8564
149.54,164.49,G#,major,0.8453
157.01,171.97,G#,major,0.6239
164.49,179.44,B,major,0.9269
171.97,186.92,B,major,0.9279
179.44,194.4,B,major,0.8086
186.92,201.87,B,major,0.6634
194.4,209.35,C#,minor,0.4476
201.87,216.83,G#,major,0.8148
209.35,224.3,G#,major,0.8254
216.83,231.78,G#,major,0.8223
224.3,239.26,D#,minor,0.6972
231.78,246.74,B,major,0.7807
239.26,254.21,B,major,0.754
246.74,261.69,B,major,0.6773
254.21,261.85,B,major,0.4233
