window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,E,major,0.8709
7.48,22.43,E,major,0.8784
14.95,29.91,E,major,0.7512
22.43,37.38,E,major,0.7027
29.91,44.86,E,major,0.7252
37.38,52.34,E,major,0.7946
44.86,59.81,E,major,0.7823
52.34,67.29,B,major,0.79
59.81,74.77,E,major,0.7592
67.29,82.25,E,major,0.7649
74.77,89.72,E,major,0.7839
82.25,97.2,E,major,0.7013
89.72,104.68,E,major,0.6583
97.2,112.15,E,major,0.7924
104.68,119.63,E,major,0.8441
112.15,127.11,E,major,0.7742
119.63,134.58,B,major,0.8181
127.11,142.06,E,major,0.8278
134.58,149.54,E,major,0.8126
142.06,157.01,B,major,0.5037
149.54,164.49,F#,minor,0.4913
157.01,171.97,F#,minor,0.6321
164.49,179.44,E,major,0.839
171.97,186.92,B,major,0.8227
179.44,194.4,B,major,0.8622
186.92,201.87,B,major,0.647
194.4,209.35,E,major,0.7619
201.87,216.83,E,major,0.8024
209.35,224.3,E,major,0.7138
216.83,228.0,E,minor,0.7429
