window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D#,major,0.8641
7.48,22.43,D#,major,0.9106
14.95,29.91,D#,major,0.962
22.43,37.38,D#,major,0.8779
29.91,44.86,D#,major,0.9027
37.38,52.34,D#,major,0.7907
44.86,59.81,D#,major,0.8096
52.34,67.29,D#,major,0.8658
59.81,74.77,A#,major,0.8379
67.29,82.25,A#,major,0.8111
74.77,89.72,D#,major,0.8448
82.25,97.2,D#,major,0.8802
89.72,104.68,D#,major,0.9115
97.2,112.15,D#,major,0.7928
104.68,119.63,D#,major,0.7574
112.15,127.11,D#,major,0.8587
119.63,134.58,D#,major,0.8223
127.11,142.06,D#,major,0.7803
134.58,149.54,A#,major,0.8005
142.06,157.01,D#,major,0.8008
149.54,164.49,A#,major,0.7487
157.01,171.97,D#,major,0.7854
164.49,179.44,D#,major,0.8699
171.97,186.92,D#,major,0.8351
179.44,194.4,D#,major,0.8068
186.92,201.87,D#,major,0.7612
194.4,209.35,G,minor,0.7349
201.87,216.83,D#,major,0.7144
209.35,224.3,D#,major,0.941
216.83,231.78,D#,major,0.8186
224.3,239.26,A#,major,0.7132
231.78,246.74,D#,major,0.9353
239.26,254.21,D#,major,0.9216
246.74,261.69,D#,major,0.8884
254.21,269.17,D#,major,0.9621
261.69,272.42,D#,major,0.9311
