window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C#,minor,0.2496
7.48,22.43,C#,minor,0.4579
14.95,29.91,C#,minor,0.317
22.43,37.38,D,minor,0.6142
29.91,44.86,D,minor,0.8798
37.38,52.34,D,minor,0.7384
44.86,59.81,F,major,0.7953
52.34,67.29,D,minor,0.7855
59.81,74.77,D,minor,0.7741
67.29,82.25,D,minor,0.8951
74.77,89.72,D,minor,0.7838
82.25,97.2,A,major,0.4758
89.72,104.68,B,minor,0.821
97.2,112.15,B,minor,0.7648
104.68,119.63,G,major,0.9254
112.15,127.11,G,major,0.951
119.63,134.58,A,minor,0.5775
127.11,142.06,A,minor,0.4784
134.58,149.54,F,major,0.5962
142.06,157.01,D,minor,0.9095
149.54,164.49,D,minor,0.8408
157.01,171.97,G,major,0.4164
164.49,179.44,B,minor,0.7237
171.97,186.92,B,minor,0.8095
179.44,194.4,G,major,0.8191
186.92,201.87,G,major,0.9323
194.4,209.35,D,minor,0.6741
201.87,216.83,G,major,0.7572
209.35,224.3,D,minor,0.7779
216.83,231.78,D,minor,0.8215
224.3,239.26,D,minor,0.7722
231.78,246.74,B,minor,0.7528
239.26,254.21,B,minor,0.8153
246.74,261.69,G,major,0.7906
254.21,269.17,G,major,0.9057
261.69,276.64,G,major,0.7731
269.17,284.12,G,major,0.7542
276.64,291.6,C,major,0.8322
284.12,294.85,C,major,0.5818
