window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,E,minor,0.5494
7.48,22.43,E,major,0.5428
14.95,29.91,E,major,0.5122
22.43,37.38,G,major,0.6062
29.91,44.86,G,major,0.551
37.38,52.34,A,minor,0.4161
44.86,59.81,E,minor,0.4309
52.34,67.29,E,minor,0.7095
59.81,74.77,G,major,0.4929
67.29,82.25,E,major,0.5022
74.77,89.72,E,major,0.5299
82.25,97.2,A,minor,0.4571
89.72,104.68,A,minor,0.5716
97.2,112.15,A,minor,0.5328
104.68,119.63,A,minor,0.5953
112.15,127.11,A,minor,0.5548
119.63,134.58,E,major,0.4064
127.11,142.06,A,minor,0.4411
134.58,149.54,A,minor,0.4746
142.06,157.01,A,minor,0.4943
149.54,164.49,A,minor,0.4747
157.01,171.97,A,minor,0.5441
164.49,179.44,E,major,0.6298
171.97,186.92,E,minor,0.5717
179.44,194.4,E,minor,0.5862
186.92,201.87,E,minor,0.772
194.4,209.35,E,minor,0.7486
201.87,216.83,A,minor,0.6604
209.35,224.3,A,minor,0.5029
216.83,231.78,A,minor,0.5038
224.3,239.26,E,major,0.4546
231.78,246.74,A,minor,0.5382
239.26,252.19,E,minor,0.5732
