window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C,major,0.8184
7.48,22.43,C,major,0.8769
14.95,29.91,C,major,0.8315
22.43,37.38,C,major,0.8367
29.91,44.86,A,minor,0.7782
37.38,52.34,F,major,0.6385
44.86,59.81,C,major,0.7853
52.34,67.29,C,major,0.8268
59.81,74.77,C,major,0.6774
67.29,82.25,F,minor,0.6578
74.77,89.72,G#,major,0.827
82.25,97.2,G#,major,0.7871
89.72,104.68,C,minor,0.7738
97.2,112.15,C,major,0.7219
104.68,119.63,D,minor,0.6345
112.15,127.11,C,major,0.5653
119.63,134.58,C,major,0.7616
127.11,142.06,C,major,0.8561
134.58,149.54,C,major,0.7883
142.06,157.01,C,major,0.8066
149.54,164.49,C,major,0.875
157.01,171.97,F,major,0.7907
164.49,179.44,C,minor,0.6655
171.97,186.92,G#,major,0.7867
179.44,194.4,G#,major,0.7796
186.92,201.87,G#,major,0.6937
194.4,209.35,C,minor,0.661
201.87,216.83,C,minor,0.7788
209.35,224.3,C,major,0.7934
216.83,231.78,F,major,0.7639
224.3,237.98,F,major,0.7735
