window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,B,minor,0.7843
7.48,22.43,B,minor,0.8116
14.95,29.91,B,minor,0.7903
22.43,37.38,B,minor,0.8202
29.91,44.86,F#,minor,0.7751
37.38,52.34,F#,minor,0.6763
44.86,59.81,B,major,0.6421
52.34,67.29,F#,major,0.6312
59.81,74.77,F#,major,0.5699
67.29,82.25,G#,minor,0.3884
74.77,89.72,F,minor,0.4195
82.25,97.2,F,minor,0.6305
89.72,104.68,F,minor,0.7446
97.2,112.15,F,minor,0.7295
104.68,119.63,F,minor,0.3562
112.15,127.11,F#,minor,0.4764
119.63,134.58,F#,minor,0.5678
127.11,142.06,F#,minor,0.6034
134.58,149.54,B,major,0.5306
142.06,157.01,B,minor,0.6212
149.54,164.49,B,minor,0.5877
157.01,171.97,B,major,0.5754
164.49,179.44,B,major,0.6335
171.97,186.92,F#,major,0.608
179.44,194.4,F#,major,0.6163
186.92,201.87,F#,major,0.6101
194.4,209.35,F,minor,0.689
201.87,216.83,F,minor,0.7424
209.35,224.3,F,minor,0.7298
216.83,231.78,F,minor,0.378
224.3,239.26,F#,minor,0.4952
231.78,246.74,F#,minor,0.6238
239.26,254.21,F#,minor,0.5928
246.74,261.69,F#,minor,0.5408
254.21,269.17,F#,minor,0.6242
261.69,276.64,F#,minor,0.8462
269.17,284.12,F#,minor,0.8166
276.64,291.6,F#,minor,0.655
284.12,299.07,B,minor,0.5816
291.6,306.55,B,minor,0.616
299.07,314.03,D,major,0.6439
306.55,321.5,D,major,0.5643
314.03,328.98,F#,minor,0.5505
321.5,336.46,B,minor,0.4993
328.98,343.93,B,minor,0.6991
336.46,351.41,B,minor,0.7789
343.93,356.8,B,minor,0.8112
