window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,E,major,0.7767
7.48,22.43,E,major,0.8197
14.95,29.91,G#,minor,0.6797
22.43,37.38,E,major,0.5138
29.91,44.86,B,major,0.5594
37.38,52.34,B,major,0.6745
44.86,59.81,F#,minor,0.7298
52.34,67.29,F#,minor,0.7783
59.81,74.77,A,major,0.8607
67.29,82.25,A,major,0.8694
74.77,89.72,A,major,0.9322
82.25,97.2,A,major,0.8961
89.72,104.68,A,major,0.731
97.2,112.15,E,major,0.5847
104.68,119.63,E,major,0.54
112.15,127.11,E,major,0.6269
119.63,134.58,E,major,0.5747
127.11,142.06,B,major,0.5834
134.58,149.54,F#,minor,0.7401
142.06,157.01,A,major,0.9135
149.54,164.49,A,major,0.8928
157.01,171.97,A,major,0.8869
164.49,179.44,A,major,0.9037
171.97,186.92,A,major,0.6466
179.44,194.4,F#,minor,0.76
186.92,201.87,F#,minor,0.8136
194.4,209.35,F#,minor,0.6793
201.87,216.83,A,major,0.6451
209.35,224.3,A,major,0.8175
216.83,231.78,E,major,0.848
224.3,239.26,E,major,0.8717
231.78,246.74,A,major,0.8685
239.26,254.21,A,major,0.8311
246.74,261.06,E,minor,0.5141
