window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C,major,0.717
7.48,22.43,C,major,0.4887
14.95,29.91,C,major,0.5853
22.43,37.38,C,major,0.4075
29.91,44.86,C,major,0.3544
37.38,52.34,C,major,0.5278
44.86,59.81,F,major,0.616
52.34,67.29,F,major,0.6992
59.81,74.77,F,major,0.5616
67.29,82.25,F,major,0.5265
74.77,89.72,F,major,0.51
82.25,97.2,C,major,0.4564
89.72,104.68,C,major,0.3956
97.2,112.15,C,major,0.3364
104.68,119.63,C,major,0.3496
112.15,127.11,C,major,0.4664
119.63,134.58,F,major,0.6529
127.11,142.06,F,major,0.6366
134.58,149.54,C,major,0.4965
142.06,157.01,F,major,0.5401
149.54,164.49,F,major,0.5009
157.01,171.97,C,major,0.4629
164.49,179.44,F,major,0.523
171.97,186.92,F,major,0.7096
179.44,194.4,F,minor,0.7473
186.92,201.87,C,major,0.6735
194.4,209.35,C,major,0.5513
201.87,216.83,F,major,0.4985
209.35,224.3,F,major,0.5414
216.83,231.78,F,major,0.4528
224.3,239.26,F,minor,0.4932
231.78,241.95,F,minor,0.6312
